,file,time_step,step,luck_skill,score,skill_luck_rating,molexy,mole_x,mole_y,rel_x,rel_y,distance
1867,Laky_1.log,4622.0,35.0,0.8,5.0,0.2966,464119.0,464.0,119.0,-9.0,8.5,12.379418403139947
1868,Laky_1.log,4807.0,36.0,0.8,8.0,0.3333,658232.0,658.0,232.0,3.0,9.5,9.962429422585638
1869,Laky_1.log,5011.0,37.0,0.8,8.0,0.3333,404479.0,404.0,479.0,-6.0,14.5,15.692354826475215
1870,Laky_1.log,5081.0,38.0,0.8,1.0,0.24,381295.0,381.0,295.0,-2.0,19.5,19.60229578391266
1871,Laky_1.log,5254.0,39.0,0.8,9.0,0.16,464119.0,464.0,119.0,2.0,-3.5,4.031128874149275
1872,Laky_1.log,5378.0,40.0,0.8,6.0,0.125,464119.0,464.0,119.0,8.0,13.5,15.692354826475215
1873,Laky_1.log,5587.0,41.0,0.8,6.0,0.125,404479.0,404.0,479.0,5.0,7.5,9.013878188659973
1874,Laky_1.log,5716.0,42.0,0.8,6.0,0.0583,658232.0,658.0,232.0,17.0,2.5,17.18284027743958
1875,Laky_1.log,5849.0,43.0,0.8,8.0,0.075,658232.0,658.0,232.0,4.0,8.5,9.394147114027968
1876,Laky_1.log,5986.0,44.0,0.8,3.0,0.3383,381295.0,381.0,295.0,-21.0,27.5,34.60130055359191
1877,Laky_1.log,6165.0,45.0,0.8,8.0,0.415,60311.0,603.0,11.0,-4.0,5.5,6.800735254367722
1878,Laky_1.log,6352.0,46.0,0.8,4.0,0.3716,658232.0,658.0,232.0,-6.0,25.5,26.196373794859472
1879,Laky_1.log,6520.0,47.0,0.8,3.0,0.2683,464119.0,464.0,119.0,-29.0,9.5,30.516389039334257
1880,Laky_1.log,6670.0,48.0,0.8,3.0,0.2683,119366.0,119.0,366.0,-15.0,11.5,18.9010581714358
1881,Laky_1.log,6760.0,49.0,0.8,2.0,0.3083,636366.0,636.0,366.0,25.0,24.5,35.00357124637428
1882,Laky_1.log,6910.0,50.0,0.8,8.0,0.2283,60311.0,603.0,11.0,-3.0,8.5,9.013878188659973
1883,Laky_1.log,7098.0,51.0,0.8,4.0,0.3533,60311.0,603.0,11.0,-22.0,17.5,28.111385593741193
1884,Laky_1.log,7302.0,52.0,0.8,8.0,0.915,9543.0,95.0,43.0,-8.0,-4.5,9.17877987534291
1885,Laky_1.log,7516.0,53.0,0.8,6.0,0.8116,636366.0,636.0,366.0,-9.0,12.5,15.402921800749363
1886,Laky_1.log,7693.0,54.0,0.8,3.0,0.6466,179169.0,179.0,169.0,15.0,7.5,16.77050983124842
1887,Laky_1.log,7914.0,55.0,0.8,3.0,0.5033,636366.0,636.0,366.0,4.0,23.5,23.837994882120434
1888,Laky_1.log,8133.0,56.0,0.8,5.0,0.4916,119366.0,119.0,366.0,-26.0,2.5,26.119915773217954
1889,Laky_1.log,8314.0,57.0,0.8,3.0,0.36,9543.0,95.0,43.0,29.0,9.5,30.516389039334257
1890,Laky_1.log,8483.0,58.0,0.8,6.0,0.3,60311.0,603.0,11.0,-14.0,19.5,24.005207768315607
1891,Laky_1.log,8646.0,59.0,0.8,7.0,0.4216,60311.0,603.0,11.0,-2.0,10.5,10.688779163215974
1892,Laky_1.log,8874.0,60.0,0.8,7.0,0.2783,9543.0,95.0,43.0,7.0,26.5,27.408940147331492
1893,Laky_1.log,9064.0,61.0,0.8,7.0,0.2783,404479.0,404.0,479.0,21.0,-0.5,21.005951537600005
1894,Laky_1.log,9197.0,62.0,0.8,1.0,0.3216,636366.0,636.0,366.0,-16.0,-2.5,16.194134740701646
1895,Laky_1.log,9353.0,63.0,0.8,1.0,0.3216,464119.0,464.0,119.0,-69.0,23.5,72.8920434615466
1896,Laky_1.log,9503.0,64.0,0.19,2.0,0.4066,381295.0,381.0,295.0,4.0,14.5,15.041608956491324
1897,Laky_1.log,9704.0,65.0,0.19,4.0,0.3483,658232.0,658.0,232.0,21.0,20.5,29.34706118165838
1898,Laky_1.log,9848.0,66.0,0.19,5.0,0.495,179169.0,179.0,169.0,9.0,18.5,20.573040611440984
1899,Laky_1.log,10033.0,67.0,0.19,9.0,0.7916,464119.0,464.0,119.0,2.0,4.5,4.924428900898052
1900,Laky_1.log,10218.0,68.0,0.19,6.0,0.455,381295.0,381.0,295.0,-3.0,16.5,16.77050983124842
1901,Laky_1.log,10361.0,69.0,0.19,9.0,0.2966,464119.0,464.0,119.0,0.0,4.5,4.5
1902,Laky_1.log,10563.0,70.0,0.19,9.0,0.2966,404479.0,404.0,479.0,-296.0,-418.5,512.5995025358492
1903,Laky_1.log,10622.0,71.0,0.19,9.0,0.2966,404479.0,404.0,479.0,27.0,24.5,36.45888094826828
1904,Laky_1.log,10660.0,72.0,0.19,5.0,0.39,658232.0,658.0,232.0,10.0,-20.5,22.808989455914087
1905,Laky_1.log,10846.0,73.0,0.19,8.0,0.5316,404479.0,404.0,479.0,4.0,-4.5,6.020797289396148
1906,Laky_1.log,11038.0,74.0,0.19,5.0,0.7116,179169.0,179.0,169.0,22.0,5.5,22.677080940897135
1907,Laky_1.log,11221.0,75.0,0.19,5.0,0.7116,464119.0,464.0,119.0,49.0,17.5,52.03124061561477
1908,Laky_1.log,11318.0,76.0,0.19,1.0,0.375,464119.0,464.0,119.0,11.0,13.5,17.414074767267998
1909,Laky_1.log,11454.0,77.0,0.8,3.0,0.235,404479.0,404.0,479.0,18.0,27.5,32.86715685908959
1910,Laky_1.log,11617.0,78.0,0.8,6.0,0.72,381295.0,381.0,295.0,-13.0,9.5,16.101242188104617
1911,Laky_1.log,11767.0,79.0,0.8,1.0,0.4016,179169.0,179.0,169.0,18.0,-41.5,45.23549491273418
1912,Laky_1.log,11929.0,80.0,0.8,1.0,0.675,179169.0,179.0,169.0,-33.0,-24.5,41.100486615124154
1913,Laky_1.log,12106.0,81.0,0.8,1.0,0.675,636366.0,636.0,366.0,11.0,23.5,25.947061490658243
1914,Laky_1.log,12191.0,82.0,0.8,1.0,0.675,119366.0,119.0,366.0,-53.0,4.5,53.19069467491471
1915,Laky_1.log,12386.0,83.0,0.8,1.0,0.675,404479.0,404.0,479.0,4.0,14.5,15.041608956491324
1916,Laky_1.log,12480.0,84.0,0.8,6.0,0.2466,60311.0,603.0,11.0,11.0,13.5,17.414074767267998
1917,Laky_1.log,12641.0,85.0,0.8,5.0,0.6416,636366.0,636.0,366.0,-13.0,15.5,20.22992832414391
1918,Laky_1.log,12780.0,86.0,0.8,4.0,0.095,658232.0,658.0,232.0,-17.0,20.5,26.63174797117155
1919,Laky_1.log,12932.0,87.0,0.8,7.0,0.9233,404479.0,404.0,479.0,-13.0,-2.5,13.238202294873727
1920,Laky_1.log,13146.0,88.0,0.8,4.0,0.385,636366.0,636.0,366.0,-5.0,5.5,7.433034373659253
1921,Laky_1.log,13332.0,89.0,0.8,2.0,0.1433,658232.0,658.0,232.0,-5.0,5.5,7.433034373659253
1922,Laky_1.log,13494.0,90.0,0.8,2.0,0.1433,60311.0,603.0,11.0,27.0,15.5,31.132780152116194
1923,Laky_1.log,13599.0,91.0,0.8,6.0,0.78,179169.0,179.0,169.0,-9.0,17.5,19.67866865415443
1924,Laky_1.log,13827.0,92.0,0.8,6.0,0.2666,60311.0,603.0,11.0,14.0,-8.5,16.3783393541592
1925,Laky_1.log,13970.0,93.0,0.8,8.0,0.4366,658232.0,658.0,232.0,4.0,12.5,13.124404748406688
1926,Laky_1.log,14104.0,94.0,0.8,6.0,0.5066,636366.0,636.0,366.0,1.0,-5.5,5.5901699437494745
1927,Laky_1.log,14295.0,95.0,0.8,7.0,0.5683,119366.0,119.0,366.0,-9.0,10.5,13.82931668593933
1928,Laky_1.log,14467.0,96.0,0.8,7.0,0.52,119366.0,119.0,366.0,-10.0,-3.5,10.594810050208546
1929,Laky_1.log,14563.0,97.0,0.19,1.0,0.3766,60311.0,603.0,11.0,4.0,6.5,7.632168761236874
1930,Laky_1.log,14777.0,98.0,0.19,1.0,0.3766,179169.0,179.0,169.0,7.0,-8.5,11.01135777277262
1931,Laky_1.log,14878.0,99.0,0.19,2.0,0.5083,464119.0,464.0,119.0,-24.0,15.5,28.570089254323307
1932,Laky_1.log,15061.0,100.0,0.19,8.0,0.59,658232.0,658.0,232.0,8.0,4.5,9.17877987534291
1933,Laky_1.log,15239.0,101.0,0.19,4.0,0.6833,60311.0,603.0,11.0,14.0,9.5,16.91892431568863
1934,Laky_1.log,15447.0,102.0,0.19,4.0,0.1566,381295.0,381.0,295.0,-2.0,5.5,5.852349955359813
1935,Laky_1.log,15582.0,103.0,0.19,6.0,0.9566,381295.0,381.0,295.0,0.0,39.5,39.5
1936,Laky_1.log,15723.0,104.0,0.19,6.0,0.1816,464119.0,464.0,119.0,2.0,15.5,15.628499608087784
1937,Laky_1.log,15834.0,105.0,0.19,6.0,0.2783,464119.0,464.0,119.0,15.0,10.5,18.309833423600555
1938,Laky_1.log,16073.0,106.0,0.19,6.0,0.5166,179169.0,179.0,169.0,-13.0,-7.5,15.008331019803634
1939,Laky_1.log,16215.0,107.0,0.19,1.0,0.36,9543.0,95.0,43.0,19.0,-14.5,23.90083680543424
1940,Laky_1.log,16405.0,108.0,0.19,7.0,0.4083,636366.0,636.0,366.0,8.0,10.5,13.200378782444085
1941,Laky_1.log,16610.0,109.0,0.19,4.0,0.2833,636366.0,636.0,366.0,-20.0,20.5,28.64000698323937
1942,Laky_1.log,16813.0,110.0,0.19,4.0,0.3383,658232.0,658.0,232.0,5.0,5.5,7.433034373659253
1943,Laky_1.log,17011.0,111.0,0.19,8.0,0.4833,60311.0,603.0,11.0,7.0,3.5,7.826237921249264
1944,Laky_1.log,17210.0,112.0,0.8,8.0,0.2966,636366.0,636.0,366.0,2.0,7.5,7.762087348130012
1945,Laky_1.log,17327.0,113.0,0.8,3.0,0.4016,119366.0,119.0,366.0,14.0,-28.5,31.752952618614856
1946,Laky_1.log,17483.0,114.0,0.8,6.0,0.2166,60311.0,603.0,11.0,4.0,15.5,16.00781059358212
1947,Laky_1.log,17620.0,115.0,0.8,7.0,0.315,658232.0,658.0,232.0,-12.0,2.5,12.257650672131263
1948,Laky_1.log,17817.0,116.0,0.8,1.0,0.3583,9543.0,95.0,43.0,-15.0,-5.5,15.976545308670458
1949,Laky_1.log,17991.0,117.0,0.8,6.0,0.4116,404479.0,404.0,479.0,-5.0,10.5,11.629703349613008
1950,Laky_1.log,18170.0,118.0,0.8,6.0,0.4116,179169.0,179.0,169.0,11.0,-3.5,11.543396380615196
1951,Laky_1.log,18216.0,119.0,0.8,6.0,0.4116,381295.0,381.0,295.0,-33.0,-34.5,47.74149138851865
1952,Laky_1.log,18316.0,120.0,0.8,6.0,0.4116,119366.0,119.0,366.0,10.0,-2.5,10.307764064044152
1953,Laky_1.log,18448.0,121.0,0.8,6.0,0.4116,119366.0,119.0,366.0,10.0,15.5,18.445866745696716
1954,Laky_1.log,18524.0,122.0,0.8,6.0,0.4116,381295.0,381.0,295.0,13.0,21.5,25.124689052802225
1955,Laky_1.log,18554.0,123.0,0.8,6.0,0.4116,658232.0,658.0,232.0,-16.0,12.5,20.303940504246953
1956,Laky_1.log,18636.0,124.0,0.8,2.0,0.7416,119366.0,119.0,366.0,9.0,18.5,20.573040611440984
1957,Laky_1.log,18861.0,125.0,0.8,6.0,0.5133,464119.0,464.0,119.0,14.0,20.5,24.82438317461282
1958,Laky_1.log,19020.0,126.0,0.8,6.0,0.3416,658232.0,658.0,232.0,-8.0,16.5,18.33712082089225
1959,Laky_1.log,19199.0,127.0,0.8,8.0,0.39,381295.0,381.0,295.0,4.0,7.5,8.5
1960,Laky_1.log,19445.0,128.0,0.19,1.0,0.5666,119366.0,119.0,366.0,-2.0,12.5,12.658988901172163
1961,Laky_1.log,19629.0,129.0,0.19,1.0,0.5666,179169.0,179.0,169.0,-89.0,-112.5,143.44772567036398
1962,Laky_1.log,19739.0,130.0,0.19,8.0,0.7083,179169.0,179.0,169.0,3.0,-4.5,5.408326913195984
1963,Laky_1.log,19901.0,131.0,0.19,7.0,0.29,119366.0,119.0,366.0,14.0,-2.5,14.221462653327892
1964,Laky_1.log,20095.0,132.0,0.19,6.0,0.36,636366.0,636.0,366.0,5.0,18.5,19.1637678967368
1965,Laky_1.log,20211.0,133.0,0.19,6.0,0.36,60311.0,603.0,11.0,12.0,-14.5,18.82153022471871
1966,Laky_1.log,20254.0,134.0,0.19,4.0,0.635,60311.0,603.0,11.0,-14.0,24.5,28.217902119044926
1967,Laky_1.log,20413.0,135.0,0.19,8.0,0.4083,60311.0,603.0,11.0,5.0,-2.5,5.5901699437494745
1968,Laky_1.log,20574.0,136.0,0.19,8.0,0.2166,464119.0,464.0,119.0,-6.0,-0.5,6.020797289396148
1969,Laky_1.log,20726.0,137.0,0.19,1.0,0.325,658232.0,658.0,232.0,6.0,8.5,10.404326023342406
1970,Laky_1.log,20895.0,138.0,0.19,6.0,0.145,658232.0,658.0,232.0,8.0,14.5,16.560495161679196
1971,Laky_1.log,21018.0,139.0,0.8,5.0,0.705,179169.0,179.0,169.0,12.0,18.5,22.051077071199945
1972,Laky_1.log,21231.0,140.0,0.8,9.0,0.9416,179169.0,179.0,169.0,0.0,21.5,21.5
1973,Laky_1.log,21370.0,141.0,0.8,1.0,0.5966,179169.0,179.0,169.0,-4.0,12.5,13.124404748406688
1974,Laky_1.log,21474.0,142.0,0.8,3.0,0.2416,179169.0,179.0,169.0,27.0,16.5,31.64253466459348
1975,Laky_1.log,21643.0,143.0,0.8,4.0,0.3683,404479.0,404.0,479.0,-7.0,1.5,7.158910531638177
1976,Laky_1.log,21767.0,144.0,0.8,4.0,0.3683,381295.0,381.0,295.0,-61.0,-36.5,71.0862152600629
1977,Laky_1.log,21796.0,145.0,0.8,4.0,0.3683,381295.0,381.0,295.0,-14.0,7.5,15.88238017426859
1978,Laky_1.log,21830.0,146.0,0.8,7.0,0.2233,381295.0,381.0,295.0,8.0,12.5,14.84082207965583
1979,Laky_1.log,21975.0,147.0,0.8,5.0,0.7766,658232.0,658.0,232.0,13.0,-2.5,13.238202294873727
1980,Nizar_1.log,213.0,1.0,0.8,1.0,0.4316,381295.0,381.0,295.0,7.0,19.5,20.71834935510066
1981,Nizar_1.log,339.0,2.0,0.8,4.0,0.33,658232.0,658.0,232.0,-12.0,8.5,14.705441169852742
1982,Nizar_1.log,486.0,3.0,0.8,6.0,0.2666,60311.0,603.0,11.0,-2.0,8.5,8.73212459828649
1983,Nizar_1.log,631.0,4.0,0.8,3.0,0.2483,60311.0,603.0,11.0,-11.0,13.5,17.414074767267998
1984,Nizar_1.log,819.0,5.0,0.8,8.0,0.2866,636366.0,636.0,366.0,4.0,0.5,4.031128874149275
1985,Nizar_1.log,985.0,6.0,0.8,3.0,0.295,658232.0,658.0,232.0,1.0,15.5,15.532224567009067
1986,Nizar_1.log,1143.0,7.0,0.8,3.0,0.295,119366.0,119.0,366.0,-25.0,2.5,25.124689052802225
1987,Nizar_1.log,1303.0,8.0,0.8,3.0,0.295,9543.0,95.0,43.0,1.0,2.5,2.692582403567252
1988,Nizar_1.log,1441.0,9.0,0.8,4.0,0.28,404479.0,404.0,479.0,2.0,12.5,12.658988901172163
1989,Nizar_1.log,1622.0,10.0,0.8,3.0,0.2933,179169.0,179.0,169.0,8.0,15.5,17.44276354251241
1990,Nizar_1.log,1787.0,11.0,1.0,7.0,0.2983,9543.0,95.0,43.0,7.0,-1.5,7.158910531638177
1991,Nizar_1.log,1947.0,12.0,1.0,1.0,0.2933,404479.0,404.0,479.0,-5.0,21.5,22.073740054644116
1992,Nizar_1.log,2046.0,13.0,0.8,1.0,0.305,636366.0,636.0,366.0,18.0,13.5,22.5
1993,Nizar_1.log,2199.0,14.0,0.8,1.0,0.2733,658232.0,658.0,232.0,-9.0,18.5,20.573040611440984
1994,Nizar_1.log,2404.0,15.0,0.8,5.0,0.2783,658232.0,658.0,232.0,-11.0,5.5,12.298373876248844
1995,Nizar_1.log,2584.0,16.0,0.8,4.0,0.345,464119.0,464.0,119.0,3.0,12.5,12.854960132182441
1996,Nizar_1.log,2725.0,17.0,0.8,5.0,0.3166,119366.0,119.0,366.0,-1.0,11.5,11.543396380615196
1997,Nizar_1.log,2888.0,18.0,0.8,3.0,0.345,636366.0,636.0,366.0,15.0,7.5,16.77050983124842
1998,Nizar_1.log,3037.0,19.0,0.8,5.0,0.3316,636366.0,636.0,366.0,2.0,11.5,11.672617529928752
1999,Nizar_1.log,3186.0,20.0,0.8,2.0,0.3483,381295.0,381.0,295.0,5.0,17.5,18.200274723201296
2000,Nizar_1.log,3377.0,21.0,0.8,5.0,0.2983,119366.0,119.0,366.0,10.0,3.5,10.594810050208546
2001,Nizar_1.log,3545.0,22.0,0.8,6.0,0.355,119366.0,119.0,366.0,-3.0,7.5,8.077747210701755
2002,Nizar_1.log,3624.0,23.0,0.8,4.0,0.3966,636366.0,636.0,366.0,14.0,-0.5,14.0089257261219
2003,Nizar_1.log,3727.0,24.0,0.8,2.0,0.2366,119366.0,119.0,366.0,17.0,7.5,18.580904176062045
2004,Nizar_1.log,3895.0,25.0,0.8,6.0,0.3266,9543.0,95.0,43.0,3.0,7.5,8.077747210701755
2005,Nizar_1.log,4061.0,26.0,0.8,5.0,0.305,658232.0,658.0,232.0,-9.0,5.5,10.547511554864494
2006,Nizar_1.log,4196.0,27.0,0.8,3.0,0.3116,119366.0,119.0,366.0,16.0,6.5,17.269916039170543
2007,Nizar_1.log,4350.0,28.0,0.8,3.0,0.2783,464119.0,464.0,119.0,-5.0,16.5,17.240939649566666
2008,Nizar_1.log,4500.0,29.0,0.8,2.0,0.265,636366.0,636.0,366.0,-2.0,6.5,6.800735254367722
2009,Nizar_1.log,4700.0,30.0,0.8,6.0,0.2716,60311.0,603.0,11.0,-6.0,6.5,8.845903006477066
2010,Nizar_1.log,4859.0,31.0,0.8,5.0,0.2633,179169.0,179.0,169.0,-11.0,3.5,11.543396380615196
2011,Nizar_1.log,4993.0,32.0,0.8,4.0,0.2616,404479.0,404.0,479.0,4.0,-10.5,11.236102527122116
2012,Nizar_1.log,5113.0,33.0,0.8,5.0,0.2766,464119.0,464.0,119.0,7.0,-8.5,11.01135777277262
2013,Nizar_1.log,5259.0,34.0,0.8,8.0,0.28,60311.0,603.0,11.0,-4.0,14.5,15.041608956491324
2014,Nizar_1.log,5383.0,35.0,0.8,8.0,0.2733,60311.0,603.0,11.0,0.0,10.5,10.5
2015,Nizar_1.log,5492.0,36.0,0.8,8.0,0.2733,60311.0,603.0,11.0,2.0,28.5,28.570089254323307
2016,Nizar_1.log,5608.0,37.0,0.8,8.0,0.2866,381295.0,381.0,295.0,-4.0,5.5,6.800735254367722
2017,Nizar_1.log,5737.0,38.0,0.8,3.0,0.2716,404479.0,404.0,479.0,-9.0,13.5,16.224980739587952
2018,Nizar_1.log,5897.0,39.0,0.8,3.0,0.26,658232.0,658.0,232.0,-7.0,-7.5,10.259142264341596
2019,Nizar_1.log,6029.0,40.0,0.8,1.0,0.295,464119.0,464.0,119.0,8.0,21.5,22.940139493908923
2020,Nizar_1.log,6179.0,41.0,0.19,7.0,0.3283,179169.0,179.0,169.0,5.0,5.5,7.433034373659253
2021,Nizar_1.log,6306.0,42.0,0.19,7.0,0.3283,9543.0,95.0,43.0,-2.0,-29.5,29.567718883945037
2022,Nizar_1.log,6463.0,43.0,0.19,0.0,0.3383,381295.0,381.0,295.0,0.0,23.5,23.5
2023,Nizar_1.log,6575.0,44.0,0.19,0.0,0.3383,60311.0,603.0,11.0,9.0,-2.5,9.340770846134703
2024,Nizar_1.log,6726.0,45.0,0.19,7.0,0.345,636366.0,636.0,366.0,3.0,-5.5,6.264982043070834
2025,Nizar_1.log,6809.0,46.0,0.19,1.0,0.355,636366.0,636.0,366.0,15.0,14.5,20.862646045025066
2026,Nizar_1.log,6939.0,47.0,0.19,6.0,0.355,381295.0,381.0,295.0,14.0,9.5,16.91892431568863
2027,Nizar_1.log,7084.0,48.0,0.19,3.0,0.355,636366.0,636.0,366.0,3.0,15.5,15.787653403846944
2028,Nizar_1.log,7164.0,49.0,0.19,4.0,0.35,404479.0,404.0,479.0,2.0,-12.5,12.658988901172163
2029,Nizar_1.log,7295.0,50.0,0.19,3.0,0.3266,658232.0,658.0,232.0,10.0,11.5,15.239750654128171
2030,Nizar_1.log,7440.0,51.0,0.19,2.0,0.335,404479.0,404.0,479.0,-3.0,-11.5,11.884864324004713
2031,Nizar_1.log,7588.0,52.0,0.19,2.0,0.335,9543.0,95.0,43.0,-1.0,29.5,29.516944286290883
2032,Nizar_1.log,7725.0,53.0,0.19,5.0,0.3383,404479.0,404.0,479.0,-10.0,-0.5,10.012492197250394
2033,Nizar_1.log,7889.0,54.0,0.8,5.0,0.3533,9543.0,95.0,43.0,7.0,7.5,10.259142264341596
2034,Nizar_1.log,8025.0,55.0,0.8,2.0,0.31,60311.0,603.0,11.0,-17.0,-4.5,17.585505395068974
2035,Nizar_1.log,8119.0,56.0,0.8,7.0,0.3366,179169.0,179.0,169.0,-5.0,2.5,5.5901699437494745
2036,Nizar_1.log,8231.0,57.0,0.8,4.0,0.3683,119366.0,119.0,366.0,8.0,3.5,8.73212459828649
2037,Nizar_1.log,8380.0,58.0,0.8,1.0,0.3833,404479.0,404.0,479.0,-1.0,12.5,12.539936203984453
2038,Nizar_1.log,8509.0,59.0,0.8,8.0,0.3733,9543.0,95.0,43.0,-12.0,-3.5,12.5
2039,Nizar_1.log,8604.0,60.0,0.8,2.0,0.235,404479.0,404.0,479.0,3.0,17.5,17.755280904564703
2040,Nizar_1.log,8796.0,61.0,0.8,1.0,0.2783,60311.0,603.0,11.0,-12.0,6.5,13.647344063956181
2041,Nizar_1.log,8939.0,62.0,0.8,1.0,0.2783,179169.0,179.0,169.0,29.0,10.5,30.84234102658227
2042,Nizar_1.log,9287.0,63.0,0.8,2.0,0.2666,658232.0,658.0,232.0,0.0,14.5,14.5
2043,Nizar_1.log,9411.0,64.0,0.8,8.0,0.49,179169.0,179.0,169.0,7.0,8.5,11.01135777277262
2044,Nizar_1.log,9558.0,65.0,0.8,6.0,0.3033,658232.0,658.0,232.0,-20.0,8.5,21.73131381210073
2045,Nizar_1.log,9698.0,66.0,0.8,6.0,0.3033,658232.0,658.0,232.0,11.0,-14.5,18.200274723201296
2046,Nizar_1.log,9831.0,67.0,0.19,7.0,0.3733,636366.0,636.0,366.0,8.0,17.5,19.241881404893856
2047,Nizar_1.log,9952.0,68.0,0.19,3.0,0.3066,60311.0,603.0,11.0,-15.0,5.5,15.976545308670458
2048,Nizar_1.log,10064.0,69.0,0.19,7.0,0.3116,9543.0,95.0,43.0,10.0,2.5,10.307764064044152
2049,Nizar_1.log,10212.0,70.0,0.19,1.0,0.2416,404479.0,404.0,479.0,-2.0,-6.5,6.800735254367722
2050,Nizar_1.log,10399.0,71.0,0.19,7.0,0.25,119366.0,119.0,366.0,-3.0,8.5,9.013878188659973
2051,Nizar_1.log,10569.0,72.0,0.19,3.0,0.2366,119366.0,119.0,366.0,2.0,16.5,16.62077013859466
2052,Nizar_1.log,10705.0,73.0,0.19,6.0,0.225,404479.0,404.0,479.0,-2.0,14.5,14.637281168304447
2053,Nizar_1.log,10913.0,74.0,0.19,2.0,0.2666,636366.0,636.0,366.0,2.0,-10.5,10.688779163215974
2054,Nizar_1.log,11048.0,75.0,0.19,5.0,0.2816,60311.0,603.0,11.0,-1.0,8.5,8.558621384311845
2055,Nizar_1.log,11196.0,76.0,0.19,4.0,0.2883,9543.0,95.0,43.0,-20.0,-4.5,20.5
2056,Nizar_1.log,11329.0,77.0,0.19,4.0,0.2983,636366.0,636.0,366.0,-18.0,1.5,18.062391868188442
2057,Nizar_1.log,11477.0,78.0,0.19,4.0,0.2983,60311.0,603.0,11.0,-4.0,8.5,9.394147114027968
2058,Nizar_1.log,11635.0,79.0,0.19,8.0,0.2716,636366.0,636.0,366.0,-3.0,-7.5,8.077747210701755
2059,Nizar_1.log,11760.0,80.0,0.19,8.0,0.3266,464119.0,464.0,119.0,-3.0,-1.5,3.3541019662496847
2060,Nizar_1.log,11904.0,81.0,0.19,5.0,0.3383,9543.0,95.0,43.0,2.0,-6.5,6.800735254367722
2061,Nizar_1.log,12002.0,82.0,0.19,7.0,0.3016,658232.0,658.0,232.0,-7.0,7.5,10.259142264341596
2062,Nizar_1.log,12134.0,83.0,0.19,8.0,0.3466,119366.0,119.0,366.0,3.0,-3.5,4.6097722286464435
2063,Nizar_1.log,12290.0,84.0,0.19,1.0,0.3516,658232.0,658.0,232.0,-2.0,-20.5,20.59732992404598
2064,Nizar_1.log,12441.0,85.0,0.19,4.0,0.3683,464119.0,464.0,119.0,-5.0,11.5,12.539936203984453
2065,Nizar_1.log,12558.0,86.0,0.19,1.0,0.375,179169.0,179.0,169.0,21.0,4.5,21.47673159491453
2066,Nizar_1.log,12723.0,87.0,0.19,8.0,0.3766,464119.0,464.0,119.0,-4.0,2.5,4.716990566028302
2067,Nizar_1.log,12808.0,88.0,0.19,8.0,0.3766,119366.0,119.0,366.0,15.0,16.5,22.299103120977758
2068,Nizar_1.log,12904.0,89.0,0.19,2.0,0.37,179169.0,179.0,169.0,0.0,19.5,19.5
2069,Nizar_1.log,12989.0,90.0,0.19,9.0,0.3033,179169.0,179.0,169.0,6.0,9.5,11.236102527122116
2070,Nizar_1.log,13100.0,91.0,0.19,7.0,0.3983,9543.0,95.0,43.0,3.0,6.5,7.158910531638177
2071,Nizar_1.log,13293.0,92.0,0.19,7.0,0.3983,636366.0,636.0,366.0,2.0,19.5,19.60229578391266
2072,Nizar_1.log,13393.0,93.0,0.8,2.0,0.3616,179169.0,179.0,169.0,5.0,18.5,19.1637678967368
2073,Nizar_1.log,13534.0,94.0,0.8,5.0,0.2916,404479.0,404.0,479.0,1.0,10.5,10.547511554864494
2074,Nizar_1.log,13640.0,95.0,0.8,9.0,0.3366,179169.0,179.0,169.0,-2.0,0.5,2.0615528128088303
2075,Nizar_1.log,13788.0,96.0,0.8,9.0,0.3333,60311.0,603.0,11.0,-18.0,1.5,18.062391868188442
2076,Nizar_1.log,13936.0,97.0,0.8,9.0,0.3333,119366.0,119.0,366.0,-27.0,25.5,37.13825520941984
2077,Nizar_1.log,13955.0,98.0,0.8,9.0,0.3333,119366.0,119.0,366.0,-17.0,14.5,22.34390297150433
2078,Nizar_1.log,14080.0,99.0,0.8,8.0,0.3483,9543.0,95.0,43.0,-2.0,4.5,4.924428900898052
2079,Nizar_1.log,14240.0,100.0,0.8,3.0,0.36,404479.0,404.0,479.0,-4.0,-16.5,16.977926846349646
2080,Nizar_1.log,14364.0,101.0,0.8,3.0,0.3316,179169.0,179.0,169.0,-1.0,15.5,15.532224567009067
2081,Nizar_1.log,14476.0,102.0,0.8,6.0,0.3283,464119.0,464.0,119.0,1.0,-8.5,8.558621384311845
2082,Nizar_1.log,14604.0,103.0,0.8,5.0,0.3366,658232.0,658.0,232.0,20.0,2.5,20.155644370746373
2083,Nizar_1.log,14749.0,104.0,0.8,9.0,0.3833,119366.0,119.0,366.0,1.0,-1.5,1.8027756377319946
2084,Nizar_1.log,14844.0,105.0,0.8,7.0,0.3733,179169.0,179.0,169.0,5.0,3.5,6.103277807866851
2085,Nizar_1.log,14994.0,106.0,0.8,7.0,0.3733,658232.0,658.0,232.0,-31.0,8.5,32.14420632089086
2086,Nizar_1.log,15126.0,107.0,0.8,1.0,0.3816,179169.0,179.0,169.0,3.0,18.5,18.741664813991314
2087,Nizar_1.log,15265.0,108.0,0.8,6.0,0.2883,658232.0,658.0,232.0,-3.0,-9.5,9.962429422585638
2088,Nizar_1.log,15390.0,109.0,0.8,1.0,0.295,381295.0,381.0,295.0,-2.0,12.5,12.658988901172163
